T1url,id
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028111/session_1/anat_1/anat.nii.gz,0028111
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028112/session_1/anat_1/anat.nii.gz,0028112
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028113/session_1/anat_1/anat.nii.gz,0028113
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028114/session_1/anat_1/anat.nii.gz,0028114
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028115/session_1/anat_1/anat.nii.gz,0028115
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028116/session_1/anat_1/anat.nii.gz,0028116
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028117/session_1/anat_1/anat.nii.gz,0028117
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028118/session_1/anat_1/anat.nii.gz,0028118
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028119/session_1/anat_1/anat.nii.gz,0028119
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028120/session_1/anat_1/anat.nii.gz,0028120
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028121/session_1/anat_1/anat.nii.gz,0028121
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028122/session_1/anat_1/anat.nii.gz,0028122
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028123/session_1/anat_1/anat.nii.gz,0028123
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028124/session_1/anat_1/anat.nii.gz,0028124
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028125/session_1/anat_1/anat.nii.gz,0028125
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028126/session_1/anat_1/anat.nii.gz,0028126
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028127/session_1/anat_1/anat.nii.gz,0028127
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028128/session_1/anat_1/anat.nii.gz,0028128
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028129/session_1/anat_1/anat.nii.gz,0028129
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028130/session_1/anat_1/anat.nii.gz,0028130
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028131/session_1/anat_1/anat.nii.gz,0028131
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028132/session_1/anat_1/anat.nii.gz,0028132
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028133/session_1/anat_1/anat.nii.gz,0028133
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028134/session_1/anat_1/anat.nii.gz,0028134
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028135/session_1/anat_1/anat.nii.gz,0028135
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028136/session_1/anat_1/anat.nii.gz,0028136
https://s3.amazonaws.com/fcp-indi/data/Projects/ACPI/RawData/uci_1/0028137/session_1/anat_1/anat.nii.gz,0028137
